Year;Month;Day;Time;MJD;Mass_X;Mass_Y;Mass_Z;Motion_X;Motion_Y;Motion_Z
1987;11;03;00:00:00;47102.00;1.02472984E+01;1.29326407E+01;1.55506217E-02;2.80550500E+00;1.23297503E+01;6.02342298E-03
1987;11;04;00:00:00;47103.00;4.05898483E+00;4.06226575E+00;1.36627528E-02;-1.27924644E+01;6.22985201E-01;9.30757496E-03
1987;11;05;00:00:00;47104.00;4.65697198E+00;-6.50118186E+00;1.78852626E-02;-5.51989146E+00;-2.16417236E+00;2.18510133E-02
1987;11;06;00:00:00;47105.00;-4.40039569E+00;-3.78786199E+00;1.63554403E-02;-3.06691459E+00;-3.59983106E+00;1.41604029E-02
1987;11;07;00:00:00;47106.00;-4.64587022E+00;-3.87833713E+00;2.55538670E-02;9.35698553E-01;6.94892400E+00;1.35024855E-02
1987;11;08;00:00:00;47107.00;-4.37800824E+00;-1.01694892E+01;2.08317909E-02;-2.18366057E+00;2.91518998E+00;1.33000152E-02
1987;11;09;00:00:00;47108.00;-2.38870084E+00;-9.57671972E+00;1.38132710E-02;6.57578905E+00;-4.22691723E+00;6.04740803E-03
1987;11;10;00:00:00;47109.00;4.30309847E+00;5.31093837E-02;1.34665248E-02;-9.17117932E-01;-3.95430042E+00;-4.47924568E-03
1987;11;11;00:00:00;47110.00;8.84910776E+00;1.53538155E+00;1.00672403E-02;-1.00287298E+00;-3.44905201E+00;-4.50254339E-03
1987;11;12;00:00:00;47111.00;9.92223151E+00;-9.35080786E-01;1.17744215E-02;-6.18692435E-01;6.22295528E-01;-1.23563833E-03
1987;11;13;00:00:00;47112.00;1.72197065E+01;2.84630206E+00;1.80642440E-02;1.10005459E+01;4.47579843E+00;9.09073591E-03
1987;11;14;00:00:00;47113.00;1.77866958E+01;5.42138981E+00;1.71954809E-02;5.30938107E+00;1.37591589E+00;1.38894096E-02
1987;11;15;00:00:00;47114.00;7.50985983E+00;6.52867253E+00;9.78692585E-03;5.64623011E+00;8.62156225E+00;1.38388112E-02
1987;11;16;00:00:00;47115.00;4.44370835E+00;5.25065364E-01;8.97172935E-03;6.81254823E+00;4.98081728E+00;1.03448904E-02
1987;11;17;00:00:00;47116.00;1.57020366E+00;-7.54245597E+00;5.80145715E-03;1.69662945E-01;-3.23461233E+00;8.96376457E-03
1987;11;18;00:00:00;47117.00;-3.25375159E+00;-1.04560284E+01;-6.46983746E-04;4.09609342E+00;-7.08269244E+00;1.45676559E-03
1987;11;19;00:00:00;47118.00;-1.78391205E+00;-1.00416508E+01;3.31584825E-03;1.21983814E-01;-4.62233822E+00;6.17925850E-03
1987;11;20;00:00:00;47119.00;-1.66949485E+00;-5.23097718E+00;8.93006985E-03;3.05359100E+00;-3.64085162E+00;1.67764759E-02
1987;11;21;00:00:00;47120.00;-2.50070341E+00;-6.17804404E+00;6.36334275E-03;-2.57900558E+00;-5.84305249E+00;1.56009720E-02
1987;11;22;00:00:00;47121.00;3.97216594E+00;2.08878964E-01;8.80301255E-03;1.57440218E+01;4.22228897E+00;1.88370860E-02
1987;11;23;00:00:00;47122.00;1.13723933E+01;4.43805044E-01;1.10637913E-02;1.55795096E+01;7.22618157E+00;1.33279045E-02
1987;11;24;00:00:00;47123.00;1.03939307E+01;-3.46782381E+00;1.00674035E-02;1.80973073E+00;1.33072042E+00;4.18268770E-03
1987;11;25;00:00:00;47124.00;1.07871303E+01;-5.30304411E+00;1.45572504E-02;1.42609181E+00;1.83936654E+00;1.17005606E-02
1987;11;26;00:00:00;47125.00;1.47043665E+01;-5.12084795E+00;1.41464323E-02;-1.89642653E+00;-1.20115900E+01;1.07851791E-02
1987;11;27;00:00:00;47126.00;1.27628473E+01;-1.18415159E+00;2.68968375E-03;5.24480369E-01;-8.54861063E+00;1.84405545E-04
1987;11;28;00:00:00;47127.00;8.25554352E+00;-2.34849970E+00;-7.69390745E-03;5.79893633E+00;-4.44566340E+00;-5.93436263E-03
1987;11;29;00:00:00;47128.00;8.92151143E+00;-5.46756691E+00;-1.22182366E-02;9.76501406E+00;-2.74172138E+00;-5.36089482E-03
1987;11;30;00:00:00;47129.00;4.36792473E+00;-1.02865879E+01;-4.08851295E-03;1.38136385E+01;-5.43518700E+00;3.92760194E-03
1987;12;01;00:00:00;47130.00;-7.58366349E+00;-5.63365802E+00;3.01111205E-03;1.96560072E+01;-6.07943442E-01;4.34561855E-03
1987;12;02;00:00:00;47131.00;-1.07172948E+01;5.89474882E+00;2.45211975E-03;1.92822827E+01;7.52527706E+00;1.09083800E-03
1987;12;03;00:00:00;47132.00;4.95368434E+00;1.05249139E+01;2.59572655E-03;2.20068112E+01;-3.57327400E+00;9.02089746E-03
1987;12;04;00:00:00;47133.00;9.71257119E+00;1.04767503E+01;4.48640545E-03;9.53010188E+00;-5.84754149E+00;1.59697367E-02
1987;12;05;00:00:00;47134.00;7.94544427E+00;7.71997757E+00;5.80336195E-03;7.98910850E+00;-2.56739132E+00;4.96598528E-03
1987;12;06;00:00:00;47135.00;-9.68857933E-01;1.31420828E+01;4.96906375E-03;6.73803271E+00;3.11649898E+00;-3.74481955E-04
1987;12;07;00:00:00;47136.00;2.40713969E+00;6.88949737E+00;7.20147775E-03;1.63105324E+01;-3.73122455E-01;-4.80116165E-03
1987;12;08;00:00:00;47137.00;-4.36251813E-01;5.57691770E+00;1.89206035E-03;1.07682714E+01;-2.43530834E-01;-6.30966115E-03
1987;12;09;00:00:00;47138.00;-9.10712998E+00;4.31942331E+00;-3.68163252E-04;1.56998360E+01;5.77060786E+00;-1.69751710E-03
1987;12;10;00:00:00;47139.00;-7.82528860E+00;-3.75248266E-01;-9.30688925E-03;1.60074157E+01;2.37569960E+00;-9.28226062E-03
1987;12;11;00:00:00;47140.00;-2.54610818E+00;-4.19977581E+00;-1.78140050E-02;9.29634200E+00;-3.05224376E+00;-9.58656684E-03
1987;12;12;00:00:00;47141.00;4.71730426E+00;-8.01890681E+00;-1.95761599E-02;6.11700904E+00;4.75173631E+00;-6.98498174E-03
1987;12;13;00:00:00;47142.00;5.31211720E+00;-1.58387172E+01;-1.79315113E-02;6.34650919E+00;5.23313620E+00;2.95288643E-03
1987;12;14;00:00:00;47143.00;5.59742107E+00;-1.29549697E+01;-1.35482477E-02;7.33889343E+00;4.49887307E+00;4.95023288E-03
1987;12;15;00:00:00;47144.00;1.07861269E+01;-1.32688898E+01;-9.03958025E-03;6.58473631E+00;4.72001301E+00;-1.51239516E-04
1987;12;16;00:00:00;47145.00;8.03018365E+00;-1.77800886E+01;-7.40368255E-03;1.01748578E+01;-2.22959502E+00;-6.74111273E-03
1987;12;17;00:00:00;47146.00;5.15569905E+00;-2.25647741E+01;-1.66427265E-03;8.00742079E+00;-2.99548182E+00;-6.46540468E-03
1987;12;18;00:00:00;47147.00;-4.35069414E+00;-1.63881786E+01;-3.00747685E-03;7.70787588E+00;-1.88696936E+00;-1.25232164E-02
1987;12;19;00:00:00;47148.00;-1.53670347E+00;-1.07294173E+01;-6.32242425E-03;1.04354836E+01;2.35221043E+00;-1.54638154E-02
1987;12;20;00:00:00;47149.00;-2.15397839E+00;-6.55538333E+00;-5.79324145E-03;5.17270028E+00;-7.97222325E-02;-1.11801026E-02
1987;12;21;00:00:00;47150.00;1.72929285E+00;1.28874426E+00;-4.73295405E-03;-3.51526830E-01;1.06761177E+00;2.23890478E-04
1987;12;22;00:00:00;47151.00;5.19327553E+00;6.95651070E+00;-1.16871658E-02;-4.58602319E-01;2.02562477E+00;-4.25281253E-03
1987;12;23;00:00:00;47152.00;2.98265259E+00;8.69126442E+00;-8.74614245E-03;3.93209465E+00;-5.51676700E-01;-3.70369540E-04
1987;12;24;00:00:00;47153.00;2.87431028E+00;8.66868181E+00;-3.75748815E-03;1.43233758E+00;7.34785490E+00;-4.67372335E-03
1987;12;25;00:00:00;47154.00;5.45488326E+00;1.68970173E+00;-9.11367948E-04;5.57450583E+00;1.27959655E+01;-6.76878859E-03
1987;12;26;00:00:00;47155.00;2.97432198E+00;-5.39586682E+00;-9.20395745E-03;1.00713203E+01;3.91505615E+00;-4.98171259E-03
1987;12;27;00:00:00;47156.00;-1.51520041E+00;-7.25079155E+00;-2.02825103E-02;8.88953636E+00;3.29936185E+00;-8.26110565E-03
1987;12;28;00:00:00;47157.00;3.98383760E+00;-3.47566116E+00;-1.18195460E-02;4.23583056E+00;-3.05534799E+00;4.94995160E-03
1987;12;29;00:00:00;47158.00;1.09963886E+01;1.81806572E+00;-1.93883343E-02;-1.24671897E+01;-5.67391058E+00;3.00021198E-03
1987;12;30;00:00:00;47159.00;1.36556465E+01;3.77605701E+00;-1.87105349E-02;3.18479643E+00;-6.45280273E+00;2.85909418E-03
1987;12;31;00:00:00;47160.00;7.85706644E+00;5.17413338E+00;-1.78343380E-02;-5.72272956E+00;-2.94340197E+00;1.29701197E-03
1988;01;01;00:00:00;47161.00;9.20593002E+00;1.03578413E+00;-1.37047723E-02;-3.38096213E+00;1.54125642E+00;4.39341395E-03
1988;01;02;00:00:00;47162.00;7.54981262E+00;9.73948994E-01;-6.81515935E-03;-1.03551641E+01;3.58902670E+00;9.04812443E-03
1988;01;03;00:00:00;47163.00;5.62474241E+00;-5.79333586E-01;7.66372345E-03;-5.79482813E+00;9.90858949E+00;2.38776630E-02
1988;01;04;00:00:00;47164.00;8.95018264E+00;-4.42205401E+00;9.12654235E-03;-2.98702419E+00;-1.18865690E+00;2.22092929E-02
1988;01;05;00:00:00;47165.00;1.34758105E+00;-3.83159276E+00;-3.37216715E-03;-5.51172280E+00;-7.42537555E+00;5.82486400E-03
1988;01;06;00:00:00;47166.00;3.04904277E-01;-7.50619282E+00;-7.44654245E-03;8.02864017E+00;-5.91042135E+00;-3.93971132E-03
1988;01;07;00:00:00;47167.00;2.28192370E+00;-8.36487334E+00;-5.84578225E-03;1.11361117E+01;-2.50713273E+00;-9.39795275E-03
1988;01;08;00:00:00;47168.00;-9.94973663E-01;-9.63769875E+00;-1.35347384E-02;3.60157953E+00;-3.94836961E+00;-1.95839383E-02
1988;01;09;00:00:00;47169.00;-7.49742176E+00;-5.42111945E+00;-1.88394087E-02;-1.37276666E+00;-2.01285941E+00;-1.81231909E-02
1988;01;10;00:00:00;47170.00;-3.97913415E+00;-7.38212578E+00;-1.98795497E-02;4.16068806E+00;4.23149660E-01;-1.39401220E-02
1988;01;11;00:00:00;47171.00;-4.17558350E+00;-8.47906825E+00;-2.16470799E-02;7.19226880E+00;3.29476720E+00;-2.07734653E-02
1988;01;12;00:00:00;47172.00;-1.07142551E+00;-3.95770848E+00;-1.40847563E-02;9.38125022E+00;1.53822948E-01;-1.76023310E-02
1988;01;13;00:00:00;47173.00;-9.82664443E-01;-1.97197061E-02;-1.05114512E-02;5.04356193E-01;-1.60326430E+00;-1.26003208E-02
1988;01;14;00:00:00;47174.00;-4.91116583E+00;-1.06775092E+00;-1.26263843E-02;6.03473871E+00;3.40778191E+00;-6.62428710E-03
1988;01;15;00:00:00;47175.00;-6.50439242E+00;1.78086926E+00;-2.19273069E-02;2.02234667E+00;-4.74122754E+00;-1.51478838E-02
1988;01;16;00:00:00;47176.00;4.31845946E+00;1.34556778E+00;-1.69008082E-02;5.52731085E+00;-2.88111233E+00;-2.10462123E-02
1988;01;17;00:00:00;47177.00;5.33258810E+00;-1.23676293E+00;-1.00665830E-02;1.37199403E+00;-7.11174280E+00;-1.96951540E-02
1988;01;18;00:00:00;47178.00;-3.62845620E+00;-6.04770359E+00;-1.41476998E-02;1.46339956E+01;1.16711685E+00;-1.61677192E-02
1988;01;19;00:00:00;47179.00;-2.38513073E+00;-7.55043553E+00;-1.97111111E-02;2.19659308E+01;2.57991558E+00;-2.15765362E-02
1988;01;20;00:00:00;47180.00;-2.92707916E+00;-5.57816526E+00;-2.30710050E-02;7.84998386E+00;2.41871996E+00;-2.17729506E-02
1988;01;21;00:00:00;47181.00;1.77793397E-01;-8.62349474E+00;-1.54763677E-02;5.02894675E-01;1.70417199E+00;-1.34400992E-02
1988;01;22;00:00:00;47182.00;-6.06945771E+00;-1.20956968E+01;-5.87084305E-03;-6.72366888E+00;6.47750261E+00;-1.35425891E-02
1988;01;23;00:00:00;47183.00;1.40864137E-01;-7.14705342E+00;-2.36202905E-03;-9.42601853E-01;1.03440946E+01;-1.44441358E-02
1988;01;24;00:00:00;47184.00;5.50481038E+00;4.05896519E+00;-1.32905634E-02;-7.16734957E+00;3.81716879E+00;-2.16034115E-02
1988;01;25;00:00:00;47185.00;4.28565461E+00;4.88316134E+00;-1.11723590E-02;-3.97689711E-01;1.00819216E+01;-1.50026379E-02
1988;01;26;00:00:00;47186.00;6.93104899E+00;-1.83347926E+00;-1.77006471E-02;2.20568767E-01;6.82409662E+00;-1.49750503E-02
1988;01;27;00:00:00;47187.00;6.16341406E+00;-6.42015346E+00;-2.03182792E-02;-9.12079948E+00;-6.29927978E+00;-1.39897368E-02
1988;01;28;00:00:00;47188.00;1.84401543E+00;-9.14695385E+00;-1.63460753E-02;-1.76875028E+01;-8.10650782E+00;-1.55354831E-02
1988;01;29;00:00:00;47189.00;-5.81840185E+00;-7.36190152E+00;-1.25387551E-02;-1.95662618E+01;2.56674267E+00;-2.11336066E-02
1988;01;30;00:00:00;47190.00;-3.33517614E+00;-4.25558172E+00;-8.86487455E-03;-1.43052193E+01;1.20150561E+01;-1.50206421E-02
1988;01;31;00:00:00;47191.00;4.70207522E+00;-2.77311295E+00;-1.18719291E-02;-9.96049989E+00;8.74682637E+00;-1.71910059E-02
1988;02;01;00:00:00;47192.00;5.95858107E-01;-2.12833471E+00;-1.74813323E-02;-1.82967023E+01;1.42696397E+00;-1.37841136E-02
1988;02;02;00:00:00;47193.00;-9.91014147E+00;3.58538857E+00;-2.22371444E-02;-1.16271176E+01;2.68633930E+00;-1.14165642E-02
1988;02;03;00:00:00;47194.00;-5.49816543E+00;2.26480636E+00;-1.74164281E-02;-1.10348616E+01;1.13194087E+01;-1.04777658E-02
1988;02;04;00:00:00;47195.00;-1.16539263E+01;-9.47699956E-01;-1.55598090E-02;-5.97470976E+00;2.70846470E+00;-7.18343410E-03
1988;02;05;00:00:00;47196.00;-9.31373412E+00;2.39343696E+00;-1.32508735E-02;-3.70425346E+00;9.65354567E+00;-1.89201100E-03
1988;02;06;00:00:00;47197.00;-1.12400147E+01;9.67431173E+00;-1.23487457E-02;6.12298314E-01;8.72947491E+00;-6.41250220E-03
1988;02;07;00:00:00;47198.00;-3.80408357E+00;9.78988818E+00;-1.68652791E-02;-5.98911305E+00;1.88432485E+00;-1.81747493E-02
1988;02;08;00:00:00;47199.00;2.21631991E+00;1.28192826E+01;-1.38439905E-02;-1.79341910E+01;-6.06793817E+00;-1.81260874E-02
1988;02;09;00:00:00;47200.00;6.63613424E+00;1.03527821E+01;-5.68357745E-03;-9.14544733E+00;9.17126478E+00;-8.44778406E-03
1988;02;10;00:00:00;47201.00;4.84595293E+00;1.28215749E+01;-2.97326049E-04;2.72993397E-01;5.13313323E+00;-6.05074018E-03
1988;02;11;00:00:00;47202.00;4.06003458E+00;1.69454590E+01;9.62243554E-04;1.23634739E+01;5.89296351E+00;2.13887327E-03
1988;02;12;00:00:00;47203.00;8.18646216E+00;1.86605372E+01;-2.03111951E-04;7.78070589E+00;4.73162088E+00;7.82148502E-03
1988;02;13;00:00:00;47204.00;1.06802646E+01;9.85696110E+00;-3.78599365E-03;-1.82486585E+00;3.09727455E+00;7.54724196E-03
1988;02;14;00:00:00;47205.00;3.35237247E-01;2.65240679E+00;-7.43119455E-03;-4.79258546E+00;2.48661764E-02;4.91699041E-03
1988;02;15;00:00:00;47206.00;1.56441052E+00;1.72731344E-01;-2.46612015E-03;3.85721610E+00;7.64292990E+00;1.23587340E-02
1988;02;16;00:00:00;47207.00;-1.25094440E+00;2.44482572E+00;-4.50402865E-03;5.40662199E+00;1.09905204E+01;6.32371923E-03
1988;02;17;00:00:00;47208.00;-2.87283920E+00;8.27209506E+00;-6.55968365E-03;5.92985393E+00;5.00197869E-01;-6.78835355E-04
1988;02;18;00:00:00;47209.00;-4.69416096E+00;1.64263339E+01;-1.26560331E-02;-1.24233460E+00;1.58542543E+00;-7.33764644E-03
1988;02;19;00:00:00;47210.00;7.07087617E-01;1.72413656E+01;-1.03169790E-02;-4.65106054E+00;8.18597482E+00;2.41954243E-03
1988;02;20;00:00:00;47211.00;-7.69824953E-01;1.85073877E+01;-1.05279736E-02;2.01815889E+00;1.13828711E+01;1.94867058E-02
1988;02;21;00:00:00;47212.00;1.85625726E+00;1.51831357E+01;-1.46222559E-02;-2.93219618E+00;3.45275672E+00;9.49402165E-03
1988;02;22;00:00:00;47213.00;-2.16381946E+00;1.53610326E+01;-5.93498835E-03;-1.00430931E+01;-7.76174622E-01;1.38107326E-02
1988;02;23;00:00:00;47214.00;-8.25487261E+00;1.50518087E+01;-2.84083865E-03;1.96730651E+00;3.42345995E+00;1.14312639E-02
1988;02;24;00:00:00;47215.00;-1.02354393E+01;1.31963813E+01;-4.33164075E-03;1.77631140E+00;-9.23353369E+00;-3.78731595E-03
1988;02;25;00:00:00;47216.00;2.84470173E+00;1.06744437E+01;-3.07980985E-03;1.31936139E+01;-4.93214508E+00;-4.36390285E-03
1988;02;26;00:00:00;47217.00;9.42987756E+00;1.02451972E+01;-4.91266965E-03;1.07481072E+01;-3.65774552E+00;-3.42729698E-03
1988;02;27;00:00:00;47218.00;8.68191072E+00;1.13014097E+01;-8.94697435E-03;1.22238352E+01;1.13131855E+00;1.91565256E-03
1988;02;28;00:00:00;47219.00;1.01464253E+01;8.07526272E+00;-8.32208865E-03;1.20251346E+01;-2.61592565E-01;2.51501319E-03
1988;02;29;00:00:00;47220.00;8.35192101E+00;8.90191120E+00;-8.59691975E-03;6.15534087E-01;-6.21648584E+00;5.50892606E-03
1988;03;01;00:00:00;47221.00;2.00345585E+00;1.24086703E+01;-1.21408507E-02;-4.39068775E+00;-1.06686809E+00;7.10162455E-04
1988;03;02;00:00:00;47222.00;7.73648561E+00;1.69899942E+01;-8.09093585E-03;9.76476701E-01;4.58074875E+00;-7.07998365E-03
1988;03;03;00:00:00;47223.00;1.27767962E+01;1.58307788E+01;-6.66319825E-03;1.08106272E+01;1.09225776E+01;-1.04080694E-02
1988;03;04;00:00:00;47224.00;1.63529265E+01;9.47944150E+00;-4.46635635E-03;1.68244878E+01;8.60011358E+00;-9.77204704E-03
1988;03;05;00:00:00;47225.00;1.78948767E+01;9.45839222E+00;1.44764315E-03;8.36900031E+00;1.00567794E+01;-1.20361809E-03
1988;03;06;00:00:00;47226.00;1.58351584E+01;6.02652803E+00;-3.31181051E-04;6.48272751E+00;1.31388408E+01;-6.35886524E-03
1988;03;07;00:00:00;47227.00;1.56436253E+01;6.23596212E+00;-3.81045965E-03;8.48335486E+00;5.01526889E+00;-9.83897299E-03
1988;03;08;00:00:00;47228.00;1.51644747E+01;1.28562588E+01;-5.07256105E-03;9.78106190E+00;1.02459200E+01;-4.44849594E-03
1988;03;09;00:00:00;47229.00;1.32909942E+01;1.30787229E+01;5.67877975E-03;9.94305201E+00;9.48476343E+00;4.86537751E-03
1988;03;10;00:00:00;47230.00;8.88593088E+00;1.27503379E+01;1.53474528E-02;3.93196572E+00;8.86779622E+00;3.45412014E-03
1988;03;11;00:00:00;47231.00;3.52902274E+00;1.58415956E+01;2.62798038E-02;6.69024100E+00;5.13496276E+00;1.37254674E-02
1988;03;12;00:00:00;47232.00;3.04435687E+00;2.21441743E+01;2.17432533E-02;1.39767376E+01;1.43493484E+01;1.83664527E-02
1988;03;13;00:00:00;47233.00;9.71170419E+00;2.39528357E+01;9.41691675E-03;1.86188605E+01;2.09595201E+01;1.02119367E-02
1988;03;14;00:00:00;47234.00;2.02348786E+00;2.06943589E+01;-2.03985695E-03;6.07170532E+00;1.74761610E+01;-7.39087949E-03
1988;03;15;00:00:00;47235.00;3.77103631E+00;1.86215744E+01;-6.19952235E-03;-8.64210714E-01;1.22219808E+01;-9.14924518E-03
1988;03;16;00:00:00;47236.00;7.48914502E+00;2.03410173E+01;-3.88577335E-03;-3.36171851E+00;6.64112305E+00;-1.85049607E-03
1988;03;17;00:00:00;47237.00;2.57303558E+00;1.46713890E+01;-1.36732835E-03;-6.17162951E+00;-2.78414210E+00;7.58104871E-03
1988;03;18;00:00:00;47238.00;-1.07519078E+01;1.52747821E+01;-7.95272025E-03;-8.02291255E+00;4.68286765E+00;1.26033818E-03
1988;03;19;00:00:00;47239.00;-1.49950768E+01;1.61398443E+01;-2.78707945E-03;5.91391501E+00;1.57615478E+01;4.61253501E-03
1988;03;20;00:00:00;47240.00;-1.49188530E+01;9.32632997E+00;-2.06213205E-03;-5.26199081E+00;1.02867499E+01;-2.03601758E-03
1988;03;21;00:00:00;47241.00;-1.40762805E+01;1.79870869E+00;-4.34436435E-03;-4.57373716E+00;9.88243223E+00;-6.83114251E-03
1988;03;22;00:00:00;47242.00;-1.34144032E+01;8.49010440E+00;-4.21876555E-03;-9.93792273E+00;1.01933029E+00;-6.54979133E-03
1988;03;23;00:00:00;47243.00;-1.14138586E+01;1.21588271E+01;-1.07039618E-02;-5.77346918E+00;6.53573622E+00;-1.36335644E-02
1988;03;24;00:00:00;47244.00;-5.49109383E+00;1.29788447E+01;-1.64632552E-02;-1.34614752E+00;3.30326736E+00;-2.15629547E-02
1988;03;25;00:00:00;47245.00;-8.15480563E-01;1.22848812E+01;-1.73998563E-02;4.42853889E+00;2.32231606E+00;-1.81178381E-02
1988;03;26;00:00:00;47246.00;-1.34233987E+00;8.59264628E+00;-1.33686940E-02;-2.17186821E-02;1.98991805E-01;-4.86160335E-03
1988;03;27;00:00:00;47247.00;-1.94901617E+00;5.71112613E+00;-7.29880065E-03;8.16076086E-01;-6.39119885E+00;6.31325021E-03
1988;03;28;00:00:00;47248.00;5.36768518E+00;4.15756684E+00;-1.45916433E-02;1.58319505E+00;-9.39584816E+00;-3.21381765E-03
1988;03;29;00:00:00;47249.00;1.18468603E+01;9.65611237E+00;-1.64002457E-02;8.01016173E+00;-1.05093574E+01;-7.71664886E-03
1988;03;30;00:00:00;47250.00;1.09495648E+01;6.71594629E+00;-1.63844127E-02;3.88529378E-01;-5.29057534E+00;-5.23405478E-03
1988;03;31;00:00:00;47251.00;9.05620949E+00;2.21331093E+00;-1.22857699E-02;5.50733653E-01;-1.09666520E+01;-6.90897128E-04
1988;04;01;00:00:00;47252.00;1.07201010E+01;-7.66058253E+00;-1.18443997E-02;3.33754109E+00;-4.86264063E+00;4.08841448E-03
1988;04;02;00:00:00;47253.00;1.38514725E+01;-1.48247472E+01;-1.12887127E-02;6.80198430E+00;-1.46670552E+01;-2.68749744E-03
1988;04;03;00:00:00;47254.00;1.09909215E+01;-1.73586634E+01;-8.30203295E-03;6.05762462E+00;-1.49763662E+01;-7.12542552E-04
1988;04;04;00:00:00;47255.00;5.98371583E+00;-2.32741907E+01;-3.47171155E-03;1.01687476E+01;-1.64444735E+01;2.31487744E-03
1988;04;05;00:00:00;47256.00;-9.51836726E-02;-2.06112952E+01;7.46518645E-03;1.29029499E+01;-6.13788881E+00;1.77576637E-02
1988;04;06;00:00:00;47257.00;-3.18579220E+00;-1.46372579E+01;6.65834155E-03;1.47394302E+01;-4.82196749E-01;2.26193792E-02
1988;04;07;00:00:00;47258.00;8.46771687E-01;-8.90346079E+00;6.48538451E-04;7.33294638E+00;-4.27553776E+00;8.65118930E-03
1988;04;08;00:00:00;47259.00;5.11939959E+00;-1.38127105E+01;-1.90083025E-03;-3.99162838E+00;-1.38914778E+01;-2.04251083E-03
1988;04;09;00:00:00;47260.00;5.95437105E+00;-1.96354903E+01;-8.64271715E-03;-5.73471061E-02;-1.37158551E+01;-5.57826716E-04
1988;04;10;00:00:00;47261.00;5.24026995E+00;-2.64100466E+01;-1.08196102E-02;4.13896162E+00;-8.83325100E+00;-4.01210991E-03
1988;04;11;00:00:00;47262.00;4.29385133E+00;-3.08698172E+01;-1.03566589E-02;6.61239541E+00;-1.41460813E+01;-1.98447986E-02
1988;04;12;00:00:00;47263.00;-4.63843648E+00;-2.81187555E+01;-5.16596855E-03;1.27391999E+00;-9.08505403E+00;-5.51584534E-03
1988;04;13;00:00:00;47264.00;-6.87934236E+00;-2.92288217E+01;-4.81188295E-03;2.58613541E+00;-6.01688369E+00;6.64044004E-03
1988;04;14;00:00:00;47265.00;-1.40362504E+01;-2.15662957E+01;-7.80603195E-03;6.44509209E+00;-6.44444670E+00;-2.93439172E-03
1988;04;15;00:00:00;47266.00;-1.76189963E+01;-1.14976767E+01;4.83651529E-05;1.44415556E+01;1.05267328E+01;4.51332434E-03
1988;04;16;00:00:00;47267.00;-1.56346416E+01;-5.47681334E+00;5.26012375E-03;1.30250858E+01;2.54313277E+00;-6.99558098E-04
1988;04;17;00:00:00;47268.00;-8.01131059E+00;-9.89761176E-01;1.02587978E-02;7.59946096E+00;4.31190182E+00;1.55913307E-03
1988;04;18;00:00:00;47269.00;5.14929877E-01;1.25450936E+00;8.04907351E-04;5.95757289E+00;9.79840699E+00;-1.37018210E-03
1988;04;19;00:00:00;47270.00;7.10048432E+00;-2.78493050E+00;-5.77074635E-03;1.73720439E+01;9.97589269E-01;-3.13758988E-03
1988;04;20;00:00:00;47271.00;1.65950185E+01;-5.95945420E+00;-1.31964605E-02;8.99342044E+00;-8.27034683E+00;-2.08407657E-02
1988;04;21;00:00:00;47272.00;1.73328779E+01;-1.05627481E+01;-1.79143081E-02;9.98152661E+00;-9.70887555E+00;-1.86609315E-02
1988;04;22;00:00:00;47273.00;6.42454477E+00;-1.10229947E+01;-1.87282168E-02;1.74961321E+01;4.58649442E-01;-1.22891050E-03
1988;04;23;00:00:00;47274.00;3.45672072E+00;-1.37411681E+01;-2.72876424E-02;4.72493158E+00;1.34514683E+00;-1.50190825E-03
1988;04;24;00:00:00;47275.00;-4.86778061E+00;-9.82902499E+00;-2.44575164E-02;3.71605989E+00;6.75428004E+00;-3.83299951E-03
1988;04;25;00:00:00;47276.00;-5.37149357E+00;-1.27722346E+01;-1.43927413E-02;6.85760300E+00;4.59880668E+00;-5.93867639E-03
1988;04;26;00:00:00;47277.00;-6.23971767E+00;-1.24571452E+01;-1.09638009E-02;2.22708045E-02;3.63595511E+00;-9.29076265E-03
1988;04;27;00:00:00;47278.00;2.79364207E-01;-1.02882787E+01;-3.18767547E-04;3.45454308E+00;1.68869244E+00;-2.46318336E-03
1988;04;28;00:00:00;47279.00;5.19515362E+00;-1.12655002E+01;5.28036115E-03;-2.81015016E+00;-1.00637592E+01;6.07577224E-03
1988;04;29;00:00:00;47280.00;8.24698649E+00;-6.86864889E+00;-1.02109775E-03;-2.14765688E+00;-1.50161618E+00;5.33367713E-03
1988;04;30;00:00:00;47281.00;8.76122961E+00;-1.56202142E+00;-3.58538251E-04;4.36692484E-01;5.95730344E+00;1.70285229E-03
1988;05;01;00:00:00;47282.00;3.76810488E+00;-1.57895366E+00;3.48903151E-04;8.48363740E+00;9.54862845E+00;7.01682124E-04
1988;05;02;00:00:00;47283.00;3.59375670E+00;-5.92133971E+00;5.75632955E-03;1.62353282E+01;1.09679573E+01;-1.32826582E-03
1988;05;03;00:00:00;47284.00;7.86511688E+00;-9.88856523E+00;6.26325575E-03;4.31783116E+00;-2.68405580E+00;-9.73156607E-03
1988;05;04;00:00:00;47285.00;2.54426348E+00;-9.63617719E+00;1.75548950E-04;1.34353465E+01;3.52536427E-01;-7.87241737E-03
1988;05;05;00:00:00;47286.00;6.46930576E+00;-1.06200386E+01;-7.66478115E-03;8.19003255E+00;-5.37165044E+00;-1.45535181E-02
1988;05;06;00:00:00;47287.00;5.52688598E+00;-6.44102418E+00;-1.31964439E-02;7.15348318E+00;-2.12603827E+00;-1.09256882E-02
